Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;EdgeCoverage;PrimePathCoverage;
org.jfree.data.xy.DefaultXYDataset.addSeries(Comparable,double[][]);24;37;0;27;2;19;12;7;32;2;10;16;2;14;6;6;6;1;1;0;1;0;0.44;org.jfree.chart.plot.XYPlotTest.testDrawSeriesWithZeroItems();2;21;0;17;7;13;4;8;2;0;9;11;5;6;2;2;2;1;1;0;1;0;0.24;0,4211;0,1667;
org.jfree.chart.ChartFactory.createXYLineChart(String,String,String,XYDataset,PlotOrientation,boolean,boolean,boolean);28;40;3;21;9;15;16;13;4;1;12;15;6;9;3;3;3;1;0;0;1;0;0.76;org.jfree.chart.renderer.xy.StandardXYItemRendererTest.testNoDisplayedItem();2;27;0;23;13;21;4;20;1;0;18;19;11;8;1;1;1;1;0;0;0;0;0.17;0,8750;0,5000;
org.jfree.chart.JFreeChart.draw(Graphics2D,Rectangle2D,Point2D,ChartRenderingInfo);58;120;14;89;21;71;17;43;6912;4;43;59;16;43;16;16;20;1;0;0;3;0;0.19;org.jfree.chart.renderer.xy.StandardXYItemRendererTest.testNoDisplayedItem();2;27;0;23;13;21;4;20;1;0;18;19;11;8;1;1;1;1;0;0;0;0;0.17;0,6353;0,0018;
org.jfree.data.xy.XYSeriesCollection.addSeries(XYSeries);58;21;0;12;1;9;9;9;2;0;6;8;1;7;2;2;2;1;0;0;1;0;0.75;org.jfree.chart.renderer.xy.StandardXYItemRendererTest.testNoDisplayedItem();2;27;0;23;13;21;4;20;1;0;18;19;11;8;1;1;1;1;0;0;0;0;0.17;0,6250;0,5000;
org.jfree.chart.ChartFactory.createXYLineChart(String,String,String,XYDataset,PlotOrientation,boolean,boolean,boolean);28;40;3;21;9;15;16;13;4;1;12;15;6;9;3;3;3;1;0;0;1;0;0.76;org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.testFindRangeBounds();1;18;0;15;8;12;3;9;1;0;10;11;6;5;1;1;1;1;0;0;0;0;0.20;0,8750;0,5000;
org.jfree.chart.axis.NumberAxis.setAutoRangeIncludesZero(boolean);29;22;0;9;1;5;13;5;3;0;3;6;1;5;3;3;3;1;0;0;2;0;1.44;org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.testFindRangeBounds();1;18;0;15;8;12;3;9;1;0;10;11;6;5;1;1;1;1;0;0;0;0;0.20;0,8000;NaN;
org.jfree.chart.ChartFactory.createXYLineChart(String,String,String,XYDataset,PlotOrientation,boolean,boolean,boolean);28;40;3;21;9;15;16;13;4;1;12;15;6;9;3;3;3;1;0;0;1;0;0.76;org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.testFindDomainBounds();1;18;0;15;8;12;3;9;1;0;10;11;6;5;1;1;1;1;0;0;0;0;0.20;0,8750;0,5000;
org.jfree.chart.axis.NumberAxis.setAutoRangeIncludesZero(boolean);29;22;0;9;1;5;13;5;3;0;3;6;1;5;3;3;3;1;0;0;2;0;1.44;org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.testFindDomainBounds();1;18;0;15;8;12;3;9;1;0;10;11;6;5;1;1;1;1;0;0;0;0;0.20;0,0000;NaN;
org.jfree.chart.ChartFactory.createXYLineChart(String,String,String,XYDataset,PlotOrientation,boolean,boolean,boolean);28;40;3;21;9;15;16;13;4;1;12;15;6;9;3;3;3;1;0;0;1;0;0.76;org.jfree.chart.ChartPanelTest.test2502355_zoomOutBoth();2;14;0;10;5;8;4;8;1;0;7;8;4;4;1;1;1;1;0;0;0;0;0.40;0,8750;0,5000;
org.jfree.chart.JFreeChart.addChangeListener(ChartChangeListener);35;11;0;4;1;2;7;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;1.75;org.jfree.chart.ChartPanelTest.test2502355_zoomOutBoth();2;14;0;10;5;8;4;8;1;0;7;8;4;4;1;1;1;1;0;0;0;0;0.40;1,0000;1,0000;
org.jfree.chart.ChartFactory.createXYLineChart(String,String,String,XYDataset,PlotOrientation,boolean,boolean,boolean);28;40;3;21;9;15;16;13;4;1;12;15;6;9;3;3;3;1;0;0;1;0;0.76;org.jfree.chart.ChartPanelTest.test2502355_zoomInDomain();2;16;0;12;6;10;4;11;1;0;9;10;5;5;1;1;1;1;0;0;0;0;0.33;0,8750;0,5000;
org.jfree.chart.JFreeChart.addChangeListener(ChartChangeListener);35;11;0;4;1;2;7;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;1.75;org.jfree.chart.ChartPanelTest.test2502355_zoomInDomain();2;16;0;12;6;10;4;11;1;0;9;10;5;5;1;1;1;1;0;0;0;0;0.33;1,0000;1,0000;
org.jfree.chart.ChartFactory.createXYLineChart(String,String,String,XYDataset,PlotOrientation,boolean,boolean,boolean);28;40;3;21;9;15;16;13;4;1;12;15;6;9;3;3;3;1;0;0;1;0;0.76;org.jfree.chart.ChartPanelTest.test2502355_restoreAutoBounds();2;14;0;10;5;8;4;8;1;0;7;8;4;4;1;1;1;1;0;0;0;0;0.40;0,8750;0,5000;
