Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;EdgeCoverage;PrimePathCoverage;
org.apache.accumulo.core.metadata.schema.TabletMetadata.sawPrevEndRow();5;4;0;4;1;2;0;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.metadata.schema.TabletMetadataTest.testAllColumns();15;65;12;53;10;51;0;58;1;0;46;47;9;38;1;1;1;1;0;0;0;0;0.00;0,0000;0,0000;
org.apache.accumulo.core.util.Stat.clear();3;6;0;6;1;4;0;4;1;0;4;5;1;4;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.util.StatTest.testClear();2;14;2;12;1;10;0;6;1;0;10;11;1;10;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.accumulo.core.util.TextUtil.getBytes(Text);25;8;0;8;2;5;0;4;2;0;4;6;2;4;2;2;2;1;0;0;1;0;0.00;org.apache.accumulo.core.client.lexicoder.SequenceLexicoderTest.testSortOrder();7;15;0;14;6;9;1;7;4;1;7;12;7;5;3;3;3;1;0;0;1;0;0.07;0,4000;0,5000;
org.apache.accumulo.core.util.TextUtil.getBytes(Text);25;8;0;8;2;5;0;4;2;0;4;6;2;4;2;2;2;1;0;0;1;0;0.00;org.apache.accumulo.core.client.lexicoder.ListLexicoderTest.testSortOrder();5;27;8;18;5;14;1;6;4;1;12;17;7;10;3;3;3;1;0;0;1;0;0.06;0,4000;0,5000;
org.apache.accumulo.core.util.TextUtil.getBytes(Text);25;8;0;8;2;5;0;4;2;0;4;6;2;4;2;2;2;1;0;0;1;0;0.00;org.apache.accumulo.core.util.TextUtilTest.testGetBytes();1;12;0;12;6;10;0;7;1;0;10;11;6;5;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.accumulo.fate.zookeeper.ZooCache.getChildren(String);37;50;8;34;6;25;8;3;1;0;16;23;6;17;1;1;1;1;0;0;0;0;0.24;org.apache.accumulo.fate.zookeeper.ZooCacheTest.testGetChildren();5;12;2;9;1;7;2;12;1;0;7;8;1;7;1;1;1;1;0;0;0;0;0.22;0,0500;0,0000;
org.apache.accumulo.fate.zookeeper.ZooCache.getChildren(String);37;50;8;34;6;25;8;3;1;0;16;23;6;17;1;1;1;1;0;0;0;0;0.24;org.apache.accumulo.fate.zookeeper.ZooCacheTest.testGetChildren_EatNoNode();4;8;1;7;1;5;0;9;1;0;4;5;1;4;1;1;1;1;0;0;0;0;0.00;0,0500;0,0000;
org.apache.accumulo.fate.zookeeper.ZooCache.getChildren(String);37;50;8;34;6;25;8;3;1;0;16;23;6;17;1;1;1;1;0;0;0;0;0.24;org.apache.accumulo.fate.zookeeper.ZooCacheTest.testGetChildren_NoKids();4;9;2;7;1;5;1;9;1;0;5;6;1;5;1;1;1;1;0;0;0;0;0.14;0,0500;0,0000;
org.apache.accumulo.fate.zookeeper.ZooCacheFactory.getZooCache(String,int);17;25;0;15;3;10;10;5;4;1;6;10;3;7;3;3;3;1;0;0;1;0;0.67;org.apache.accumulo.fate.zookeeper.ZooCacheFactoryTest.testGetZooCache();1;17;2;15;11;13;0;3;1;0;13;14;11;3;1;1;1;1;0;0;0;0;0.00;0,9091;0,5000;
org.apache.accumulo.fate.zookeeper.ZooCacheFactory.getZooCache(String,int);17;25;0;15;3;10;10;5;4;1;6;10;3;7;3;3;3;1;0;0;1;0;0.67;org.apache.accumulo.fate.zookeeper.ZooCacheFactoryTest.testGetZooCacheWatcher_Null();1;8;0;8;5;6;0;4;1;0;6;7;5;2;1;1;1;1;0;0;0;0;0.00;0,9091;0,5000;
org.apache.accumulo.fate.zookeeper.ZooCacheFactory.getZooCache(String,int,Watcher);12;19;0;6;1;3;13;3;2;0;2;4;1;3;2;2;2;1;1;0;1;0;2.17;org.apache.accumulo.fate.zookeeper.ZooCacheFactoryTest.testGetZooCacheWatcher_Null();1;8;0;8;5;6;0;4;1;0;6;7;5;2;1;1;1;1;0;0;0;0;0.00;0,5000;0,5000;
org.apache.accumulo.fate.zookeeper.ZooCacheFactory.getZooCache(String,int);17;25;0;15;3;10;10;5;4;1;6;10;3;7;3;3;3;1;0;0;1;0;0.67;org.apache.accumulo.fate.zookeeper.ZooCacheFactoryTest.testReset();1;8;0;8;5;6;0;3;1;0;6;7;5;2;1;1;1;1;0;0;0;0;0.00;0,9091;0,5000;
org.apache.accumulo.fate.zookeeper.ZooCacheFactory.getZooCache(String,int,Watcher);12;19;0;6;1;3;13;3;2;0;2;4;1;3;2;2;2;1;1;0;1;0;2.17;org.apache.accumulo.fate.zookeeper.ZooCacheFactoryTest.testGetZooCacheWatcher();2;7;0;7;5;5;0;3;1;0;5;6;5;1;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.accumulo.server.ServerOpts.getAddress();6;5;0;5;1;3;0;1;2;0;2;4;1;3;2;2;2;1;1;0;1;0;0.00;org.apache.accumulo.server.ServerOptsTest.testGetAddress_NOne();1;4;0;4;1;2;0;4;1;0;2;3;1;2;1;1;1;1;0;0;0;0;0.00;0,6667;1,0000;
org.apache.accumulo.core.client.lexicoder.ULongLexicoder.encode(Long);2;25;6;19;5;14;0;1;12;1;15;20;5;15;6;6;6;3;2;2;2;2;0.00;org.apache.accumulo.core.client.lexicoder.ULongLexicoderTest.testEncoding();0;32;3;29;2;27;0;2;1;0;18;19;2;17;1;1;1;1;0;0;0;0;0.00;1,0000;0,6667;
org.apache.accumulo.core.client.mapreduce.InputTableConfig.setAutoAdjustRanges(boolean);3;17;0;4;1;2;13;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;3.25;org.apache.accumulo.core.client.mapreduce.InputTableConfigTest.testSerialization_allBooleans();1;10;1;9;3;7;0;7;1;0;7;8;3;5;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.accumulo.core.client.mapreduce.InputTableConfig.setOfflineScan(boolean);3;39;0;4;1;2;35;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;8.75;org.apache.accumulo.core.client.mapreduce.InputTableConfigTest.testSerialization_allBooleans();1;10;1;9;3;7;0;7;1;0;7;8;3;5;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.accumulo.core.client.mapreduce.InputTableConfig.setUseIsolatedScanners(boolean);3;14;0;4;1;2;10;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;2.50;org.apache.accumulo.core.client.mapreduce.InputTableConfigTest.testSerialization_allBooleans();1;10;1;9;3;7;0;7;1;0;7;8;3;5;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.accumulo.core.client.mapreduce.InputTableConfig.setUseLocalIterators(boolean);3;17;0;4;1;2;13;2;1;0;2;3;1;2;1;1;1;1;0;0;0;0;3.25;org.apache.accumulo.core.client.mapreduce.InputTableConfigTest.testSerialization_allBooleans();1;10;1;9;3;7;0;7;1;0;7;8;3;5;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.accumulo.core.client.sample.SamplerConfiguration.addOption(String,String);10;6;0;6;1;4;0;3;1;0;4;5;1;4;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.client.mapreduce.InputTableConfigTest.testSamplerConfig();1;6;0;6;3;4;0;7;1;0;4;5;3;2;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
org.apache.accumulo.core.clientImpl.bulk.BulkSerialize.readLoadMapping(String,TableId,Input);7;8;0;5;3;2;3;3;1;0;2;3;2;1;1;1;1;1;0;0;0;0;0.60;org.apache.accumulo.core.clientImpl.bulk.BulkSerializeTest.writeReadLoadMapping();3;16;4;12;6;9;0;7;1;0;8;10;6;4;1;1;1;1;0;0;1;0;0.00;1,0000;1,0000;
org.apache.accumulo.core.iterators.system.TimeSettingIterator.getTopKey();7;5;0;5;2;3;0;3;1;0;3;4;2;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.iterators.system.TimeSettingIteratorTest.testEndKeyRangeAtMinLongValue();1;34;4;30;11;27;0;19;2;0;23;26;12;14;2;2;2;1;0;0;1;0;0.00;1,0000;1,0000;
org.apache.accumulo.core.iterators.system.TimeSettingIterator.getTopKey();7;5;0;5;2;3;0;3;1;0;3;4;2;2;1;1;1;1;0;0;0;0;0.00;org.apache.accumulo.core.iterators.system.TimeSettingIteratorTest.test1();0;57;14;43;3;41;0;14;1;0;35;36;3;33;1;1;1;1;0;0;0;0;0.00;1,0000;1,0000;
