Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;Name;CountInput;CountLine;CountLineBlank;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountLineComment;CountOutput;CountPath;CountPathLog;CountSemicolon;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots;RatioCommentToCode;EdgeCoverage;PrimePathCoverage;
org.apache.dubbo.common.io.Bytes.base642bytes(String,int,int,String);7;79;9;61;10;47;9;6;1732;3;33;49;11;38;16;16;16;1;5;0;2;0;0.15;org.apache.dubbo.common.io.BytesTest.testMain();1;32;9;23;10;21;0;21;1;0;21;22;10;12;1;1;1;1;0;0;0;0;0.00;0,0556;0,0250;
org.apache.dubbo.common.io.Bytes.double2bytes(double);2;11;0;5;2;3;6;2;1;0;3;4;2;2;1;1;1;1;0;0;0;0;1.20;org.apache.dubbo.common.io.BytesTest.testMain();1;32;9;23;10;21;0;21;1;0;21;22;10;12;1;1;1;1;0;0;0;0;0.00;0,6667;1,0000;
org.apache.dubbo.common.io.Bytes.float2bytes(float);2;11;0;5;2;3;6;2;1;0;3;4;2;2;1;1;1;1;0;0;0;0;1.20;org.apache.dubbo.common.io.BytesTest.testMain();1;32;9;23;10;21;0;21;1;0;21;22;10;12;1;1;1;1;0;0;0;0;0.00;0,6667;1,0000;
org.apache.dubbo.common.io.Bytes.int2bytes(int);4;11;0;5;2;3;6;2;1;0;3;4;2;2;1;1;1;1;0;0;0;0;1.20;org.apache.dubbo.common.io.BytesTest.testMain();1;32;9;23;10;21;0;21;1;0;21;22;10;12;1;1;1;1;0;0;0;0;0.00;0,6667;1,0000;
org.apache.dubbo.common.io.Bytes.long2bytes(long);2;11;0;5;2;3;6;2;1;0;3;4;2;2;1;1;1;1;0;0;0;0;1.20;org.apache.dubbo.common.io.BytesTest.testMain();1;32;9;23;10;21;0;21;1;0;21;22;10;12;1;1;1;1;0;0;0;0;0.00;0,6667;1,0000;
org.apache.dubbo.common.io.Bytes.short2bytes(short);2;11;0;5;2;3;6;2;1;0;3;4;2;2;1;1;1;1;0;0;0;0;1.20;org.apache.dubbo.common.io.BytesTest.testMain();1;32;9;23;10;21;0;21;1;0;21;22;10;12;1;1;1;1;0;0;0;0;0.00;0,6667;1,0000;
org.apache.dubbo.common.io.Bytes.getMD5(File);2;14;0;8;2;5;6;4;1;0;3;5;2;3;1;1;1;1;0;0;1;0;0.75;org.apache.dubbo.common.io.BytesTest.testMD5ForFile();0;4;0;4;2;2;0;9;1;0;2;3;2;1;1;1;1;1;0;0;0;0;0.00;0,5000;1,0000;
org.apache.dubbo.common.io.Bytes.unzip(byte[]);2;20;0;13;4;10;7;9;1;0;8;10;4;6;1;1;1;1;0;0;1;0;0.54;org.apache.dubbo.common.io.BytesTest.testZip();0;6;0;6;4;4;0;5;1;0;4;5;4;1;1;1;1;1;0;0;0;0;0.00;0,5556;1,0000;
org.apache.dubbo.common.io.Bytes.zip(byte[]);2;18;0;11;3;8;7;7;1;0;6;8;3;5;1;1;1;1;0;0;1;0;0.64;org.apache.dubbo.common.io.BytesTest.testZip();0;6;0;6;4;4;0;5;1;0;4;5;4;1;1;1;1;1;0;0;0;0;0.00;0,7500;0,0000;
org.apache.dubbo.common.io.UnsafeByteArrayInputStream.skip(long);5;10;0;10;1;6;0;2;4;1;4;7;1;6;3;3;3;1;1;0;1;0;0.00;org.apache.dubbo.common.io.UnsafeByteArrayInputStreamTest.testSkipZero();0;7;1;6;3;4;0;6;1;0;4;5;3;2;1;1;1;1;0;0;0;0;0.00;0,3333;0,2500;
