Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Public Constructor,org.apache.tika.TikaTest.TrackingHandler.TrackingHandler(),5,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Constructor,org.apache.tika.TikaTest.TrackingHandler.TrackingHandler(Set<MediaType>),2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.tika.TikaTest.TrackingHandler.handle(String,MediaType,InputStream)",5,8,0,8,2,4,0,2,2,0,3,5,1,4,2,2,2,1,1,0,1,0,0.00
Public Constructor,"org.apache.tika.TikaTest.XMLResult.XMLResult(String,Metadata)",4,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Static Method,"org.apache.tika.TikaTest.assertContains(String,String)",414,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Generic Method,"org.apache.tika.TikaTest.assertContains(T,Collection<? extends T>)",2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,"org.apache.tika.TikaTest.assertContainsAtLeast(Metadata,List<Metadata>)",11,38,1,22,3,13,15,4,19,1,6,18,7,11,8,8,8,3,3,3,5,3,0.68
Public Static Method,"org.apache.tika.TikaTest.assertContainsCount(String,String,int)",24,10,0,10,3,7,0,2,2,0,5,7,3,4,2,2,2,1,0,0,1,0,0.00
Public Static Method,"org.apache.tika.TikaTest.assertNotContained(String,String)",68,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Generic Method,"org.apache.tika.TikaTest.assertNotContained(T,Collection<? extends T>)",2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Static Method,org.apache.tika.TikaTest.debug(List<Metadata>),1,13,0,13,3,8,0,5,4,1,5,12,6,6,4,4,4,1,0,0,3,0,0.00
Public Static Method,org.apache.tika.TikaTest.debug(Metadata),2,9,0,9,2,5,0,5,3,0,3,8,4,4,3,3,3,1,0,0,2,0,0.00
Public Static Method,"org.apache.tika.TikaTest.findParser(Parser,Class)",4,13,0,13,2,8,0,3,5,1,4,10,3,7,5,5,5,5,7,7,3,7,0.00
Public Method,org.apache.tika.TikaTest.getAllTestFiles(),1,15,0,13,4,9,2,9,3,0,5,9,4,5,3,3,3,1,1,0,2,0,0.15
Protected Method,"org.apache.tika.TikaTest.getRecursiveMetadata(InputStream,ParseContext,Metadata,boolean)",7,4,0,4,2,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Protected Method,"org.apache.tika.TikaTest.getRecursiveMetadata(InputStream,Parser,ParseContext,Metadata,boolean)",11,14,0,14,5,9,0,6,3,0,5,8,3,5,3,3,3,1,1,0,2,0,0.00
