Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Public Method,org.apache.commons.io.DemuxTestCase.ReaderThread.run(),5,17,2,14,3,10,1,7,3,0,7,10,3,7,3,3,3,1,1,0,2,0,0.07
Constructor,"org.apache.commons.io.DemuxTestCase.WriterThread.WriterThread(String,String,OutputStream,DemuxOutputStream)",5,9,0,9,4,4,0,6,1,0,4,5,1,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.io.DemuxTestCase.WriterThread.run(),5,13,0,12,2,8,1,6,3,0,5,9,3,6,3,3,3,1,1,0,2,0,0.08
Private Method,org.apache.commons.io.DemuxTestCase.doJoin(),3,7,0,7,3,3,0,3,2,0,2,5,3,2,2,2,2,1,0,0,1,0,0.00
Private Method,org.apache.commons.io.DemuxTestCase.doStart(),3,7,0,7,3,3,0,3,2,0,2,5,3,2,2,2,2,1,0,0,1,0,0.00
Private Method,org.apache.commons.io.DemuxTestCase.getInput(String),3,6,1,5,2,3,0,4,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Private Method,org.apache.commons.io.DemuxTestCase.getOutput(String),4,7,1,6,3,3,0,4,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Private Method,"org.apache.commons.io.DemuxTestCase.startReader(String,String,DemuxInputStream)",5,8,0,8,6,3,0,4,1,0,3,4,3,1,1,1,1,1,0,0,0,0,0.00
Private Method,"org.apache.commons.io.DemuxTestCase.startWriter(String,String,DemuxOutputStream)",6,10,0,10,7,4,0,3,1,0,4,5,3,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.io.DemuxTestCase.testInputStream(),8,16,2,14,3,11,0,5,1,0,11,12,2,10,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.commons.io.DemuxTestCase.testOutputStream(),8,16,2,14,3,11,0,5,1,0,11,12,2,10,1,1,1,1,0,0,0,0,0.00
Public Constructor,"org.apache.commons.io.DirectoryWalker.CancelException.CancelException(File,int)",7,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Constructor,"org.apache.commons.io.DirectoryWalker.CancelException.CancelException(String,File,int)",4,14,0,5,1,3,9,4,1,0,3,4,1,3,1,1,1,1,0,0,0,0,1.80
Public Method,org.apache.commons.io.DirectoryWalker.CancelException.getDepth(),5,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,org.apache.commons.io.DirectoryWalker.CancelException.getFile(),5,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Protected Constructor,org.apache.commons.io.DirectoryWalker.DirectoryWalker(),5,6,0,3,1,1,3,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.00
Protected Constructor,"org.apache.commons.io.DirectoryWalker.DirectoryWalker(FileFilter,int)",6,16,0,4,1,2,12,3,1,0,2,3,1,2,1,1,1,1,0,0,0,0,3.00
Protected Constructor,"org.apache.commons.io.DirectoryWalker.DirectoryWalker(IOFileFilter,IOFileFilter,int)",6,26,0,12,1,9,14,6,2,0,7,9,1,8,4,4,5,1,1,0,1,0,1.17
Protected Method,"org.apache.commons.io.DirectoryWalker.checkIfCancelled(File,int,Collection<T>)",4,20,0,6,2,2,14,2,2,0,1,3,1,2,2,2,2,1,0,0,1,0,2.33
Protected Method,"org.apache.commons.io.DirectoryWalker.filterDirectoryContents(File,int,File[])",2,16,0,4,2,1,12,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Protected Method,"org.apache.commons.io.DirectoryWalker.handleCancelled(File,Collection<T>,CancelException)",6,18,0,4,2,1,14,0,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.50
Protected Method,"org.apache.commons.io.DirectoryWalker.handleDirectory(File,int,Collection<T>)",1,20,0,4,2,1,17,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,4.25
Protected Method,"org.apache.commons.io.DirectoryWalker.handleDirectoryEnd(File,int,Collection<T>)",1,14,0,3,2,0,11,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,3.67
Protected Method,"org.apache.commons.io.DirectoryWalker.handleDirectoryStart(File,int,Collection<T>)",1,14,0,3,2,0,11,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,3.67
Protected Method,org.apache.commons.io.DirectoryWalker.handleEnd(Collection<T>),1,11,0,2,1,0,9,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,4.50
Protected Method,"org.apache.commons.io.DirectoryWalker.handleFile(File,int,Collection<T>)",1,13,0,2,1,0,11,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,5.50
Protected Method,"org.apache.commons.io.DirectoryWalker.handleIsCancelled(File,int,Collection<T>)",1,40,0,4,2,1,37,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,9.25
Protected Method,"org.apache.commons.io.DirectoryWalker.handleRestricted(File,int,Collection<T>)",1,14,0,3,2,0,11,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,3.67
Protected Method,"org.apache.commons.io.DirectoryWalker.handleStart(File,Collection<T>)",1,12,0,2,1,0,10,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,5.00
Protected Method,"org.apache.commons.io.DirectoryWalker.walk(File,Collection<T>)",11,27,0,12,1,8,15,5,4,1,5,8,1,7,3,3,3,1,1,0,1,0,1.25
Private Method,"org.apache.commons.io.DirectoryWalker.walk(File,int,Collection<T>)",6,35,0,27,3,20,8,10,6,1,13,20,4,16,7,7,8,1,2,0,5,0,0.30
Constructor,"org.apache.commons.io.DirectoryWalkerTestCase.TestCancelWalker.TestCancelWalker(String,boolean)",3,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.00
Protected Method,org.apache.commons.io.DirectoryWalkerTestCase.TestCancelWalker.find(File),2,6,0,5,2,3,1,3,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.20
